72722NDVIs,Slope,Insolation,DEM,TWI
0.2840149403,6.8528394699,15.499781609,228.00071716,5.44032955
0.2364243865,12.649138451,14.750148773,229.60055542,3.65760374
0.1900815219,8.3978919983,16.239902496,231.49079895,3.58589721
0.1851839721,5.8909592628,17.129816055,232.05410767,
0.1814004481,12.160151482,14.864557266,232.30651855,3.31517148
0.1696293801,12.406218529,14.885439873,231.9197998,3.85892916
0.1634651721,12.126559258,14.989870071,231.58798218,3.33790135
0.1666994095,11.93019104,14.890370369,230.32722473,3.51268244
0.207147792,9.4423589706,15.010416985,229.61994934,3.36947632
0.2543541491,7.059170723,15.744370461,228.98579407,3.87906766
0.2612327039,6.0930533409,15.979340553,228.96310425,5.58234835
0.2314055413,9.9618682861,15.489798546,230.00402832,4.35787725
0.2022889704,6.2789812088,17.104669571,231.37835693,4.50641918
0.1918247193,3.1097230911,17.992938995,231.85398865,
0.1879041344,12.275418282,14.989871979,234.38339233,3.1873498
0.1727736145,12.466329575,14.510681152,234.03062439,3.56566286
0.1676841974,14.042665482,14.5,233.92185974,3.0296607
0.1636571437,15.072790146,15,232.697052,3.20821023
0.1813617796,13.300855637,15.254994392,231.51394653,3.26699996
0.2132266015,9.2368841171,15.98975563,230.25785828,3.66969728
0.2271481901,4.4277706146,16.479120255,229.78147888,5.55565214
0.2252897471,6.0564846992,16.489728928,230.48274231,5.41261816
0.2177871168,4.0651702881,17.629997253,231.40316772,5.08778667
0.1993854493,1.285328269,18.48812294,231.7179718,
0.1899832189,1.0808383226,18.503011703,231.84306335,
0.1961075515,12.626872063,15.244522095,236.61485291,3.07339764
0.1808690429,15.939030647,14.000144005,236.59120178,3.28903723
0.1813336164,15.265305519,14.635569572,236.42709351,2.89484882
0.1761074662,13.705085754,15.610013962,234.74833679,3.053406
0.1702634841,10.602840424,15.979599953,233.29777527,3.18698883
0.1788310856,8.8281002045,16.479166031,231.71853638,3.40976191
0.1998614967,6.1781797409,16.989105225,230.57521057,4.30171299
0.2193092257,3.9812624454,16.520586014,230.65441895,5.74920225
0.2265499532,3.0937678814,17.755218506,231.27015686,5.96533632
0.2089137733,2.5335316658,18.260602951,231.71136475,5.61963701
0.1899832189,1.2114862204,18.837133408,231.92053223,
0.1818116605,14.517475128,14.015371323,239.2734375,3.13276315
0.1910234839,16.513225555,14.629989624,239.1592865,2.84829617
0.1864313185,17.912916183,15.130160332,236.95622253,2.88263631
0.1629695743,15.480986595,15.989798546,234.84255981,2.98361278
0.1522990018,10.81606102,16.624742508,233.06744385,3.28834724
0.175670892,8.9025812149,17.005199432,231.39222717,3.62486982
0.2001229823,1.6141191721,17.384754181,230.98965454,5.3755827
0.2143904716,1.8653373718,18.00021553,231.23400879,6.32879686
0.2153562009,2.8779559135,18.5,231.56297302,
0.1685885936,10.703827858,16.245531082,241.63092041,3.34144139
0.1849811375,14.054513931,15.62103653,241.63552856,2.98946285
0.1919663996,19.518896103,15.380001068,239.04908752,2.87086606
0.1692306995,17.823278427,15.620497704,236.05163574,2.96343017
0.1456358433,10.077804565,16.745248795,233.88368225,3.35654926
0.1554345042,7.3685050011,16.995065689,231.88146973,3.69945145
0.1743302643,1.6379821301,17.510198593,231.20835876,4.67993879
0.1914117485,1.0483968258,18.239988327,231.18685913,6.05998039
0.2077971697,1.8649604321,18.341819763,231.37768555,
0.1791896671,17.097450256,15.690225601,242.22663879,
0.1940040141,16.069393158,15.825568199,240.97489929,
0.1851638705,21.338972092,15.004713058,237.59082031,
0.160149619,11.740932465,16.5,234.44334412,
0.150913626,10.677285194,16.74978447,232.50653076,3.29851222
0.1573120207,3.8438112736,17.744970322,231.52111816,
0.1712089926,0.9390748143,18.485769272,231.26734924,
0.1912888736,1.3906826973,18.997425079,231.36968994,
0.1659528762,10.874744415,16.722158432,234.17041016,
0.1539085507,10.467964172,16.874612808,232.98066711,
0.1515929997,6.3307089806,17.514127731,232.0057373,
0.1762088388,16.966543198,15.349871635,174.98561096,3.54385257
0.1708053798,19.999378204,15.255018234,179.95339966,3.36449909
0.1762438268,17.957185745,14.765464783,177.33860779,3.87409377
0.1409138739,15.025389671,15.979779243,183.93405151,3.37792325
0.1697316319,15.924751282,15.879858971,181.62483215,3.67853403
0.1821830571,12.080961227,15.74416256,179.70346069,4.03113604
0.1538430154,18.06927681,15.777403831,185.84767151,3.20076442
0.1704029888,17.369346619,15.760616302,183.48825073,3.52285051
0.1876394749,11.051486969,16.0102005,181.84054565,4.63804054
0.1592164487,16.188611984,16,187.07629395,3.95188427
0.1724060923,16.12219429,15.895943642,184.66474915,4.08781242
0.1883489788,9.1487531662,16.364175797,183.22216797,5.02448702
0.1803871244,11.788692474,16.625585556,185.73835754,4.40800524
0.1990760565,7.9194478989,16.66932106,184.70802307,5.75888157
0.2019664943,6.0921926498,17.724925995,186.09848022,5.75477266
0.216558665,6.3125991821,15.030492783,185.88815308,5.53199196
0.1660266221,14.229922295,15.994786263,251.23428345,2.93128395
0.1849457771,18.625547409,15.5,248.15480042,2.98424649
0.2007852644,16.129259109,15.990056992,245.13087463,3.26306581
0.1886627674,10.208893776,16,242.70561218,3.57693243
0.1467003524,8.9741868973,16.484611511,241.51846313,3.72429967
0.1334367096,21.239351273,16.140743256,238.85585022,3.13318324
0.1350501925,21.724992752,15.255714417,236.17523193,2.98653817
0.1183272451,26.978719711,14.119937897,230.87611389,3.23847556
0.0967785865,36.428291321,12.990235329,224.36645508,3.27308083
0.082144253,22.640306473,14.614766121,219.22883606,3.29390788
0.2049766034,4.7773714066,15.80015564,186.5947876,5.75100374
0.2097533196,5.3043136597,14.979560852,186.7585144,5.25006771
0.1934409291,7.6059603691,14.510198593,187.32467651,3.6323688
0.1713946015,15.202651024,15.999782562,253.06837463,2.65295196
0.1944498122,18.90612793,15.874863625,250.17593384,2.71165109
0.2118023336,19.480163574,15.994812012,247.24543762,2.81791329
0.2043248564,13.617138863,16,244.94775391,2.9836874
0.1729939133,15.261770248,16,242.6499939,3.04261637
0.157483235,19.195858002,16.354642868,240.37902832,3.44411302
0.1791828275,17.897380829,16.750041962,237.07775879,3.86484027
0.1822450012,14.237093925,17.234638214,235.19581604,3.66105318
0.1617073119,26.030403137,14.105910301,230.97988892,3.28567958
0.1321486086,37.526397705,12.974345207,225.01358032,2.96406674
0.0994149297,20.913099289,14.984370232,219.25627136,2.82728004
0.0831345245,21.554410934,15.005049706,215.52124023,2.92403078
0.0829888582,16.592241287,15.717105865,212.5826416,2.95364118
0.1515692174,10.587421417,15.719470024,188.34249878,4.37125778
0.1794308275,9.4979257584,14.76495266,187.54714966,4.75001764
0.1924586147,8.2672901154,13.984788895,187.78285217,3.95978284
0.1797831506,8.8134660721,13.655463219,188.56210327,3.20971918
0.1972029209,20.054851532,15.015132904,258.10702515,2.61914253
0.2168178707,14.160580635,16,255.13392639,2.92580628
0.2354736477,17.416872025,15.989583015,252.48953247,3.18863273
0.2539117336,20.986743927,15.0210495,249.2134552,3.33546686
0.2463814616,14.025314331,16,246.12336731,3.5223794
0.2227816284,12.147943497,16,244.42497253,3.46549344
0.1923540533,16.592750549,16.015211105,242.02474976,3.38746595
0.1788978577,19.521514893,15.375116348,239.06314087,3.40948844
0.2060519457,14.800634384,16.5,235.76338196,3.65229416
0.2215204388,17.442317963,16.723653793,233.65339661,4.00356007
0.2091721147,29.415208817,13.5,228.34571838,3.73785782
0.1890816689,34.154319763,12.645972252,222.48750305,3.32941699
0.16155985,22.067451477,15.004972458,217.77603149,3.28898764
0.127520442,20.045906067,15.52259922,214.20166016,3.11085367
0.1372221708,12.154733658,14.537817955,190.28126526,4.09538555
0.169591412,11.662514687,14.245183945,189.39041138,4.34070778
0.17466411,13.537879944,13.010176659,189.46681213,3.77941608
0.1643074304,11.225064278,13.15046978,189.99517822,3.03014112
0.1552384645,23.748222351,14.979370117,274.41375732,2.43988419
0.1554053426,29.058681488,14.0210495,270.03717041,2.6765008
0.1617294699,23.262771606,14.515151024,265.61383057,2.93319368
0.1743953675,24.748880386,14.385074615,261.19332886,3.0593946
0.2194233835,20.148387909,15.234609604,256.86541748,3.2300756
0.2656649649,15.148738861,16,253.85945129,3.32751703
0.2802294493,15.751197815,16,251.24224854,3.42450976
0.2908916473,19.545539856,15.505203247,248.14122009,3.52762151
0.2909868956,15.69992733,16,245.18780518,3.2223208
0.2819243074,17.362012863,16,242.86921692,3.53544807
0.2567261756,21.272726059,16.474592209,240.26374817,3.48352003
0.2191907615,24.248170853,17.323043823,237.5556488,3.16943836
0.2028921694,19.29476738,17.494449615,234.63059998,3.12106943
0.1955553889,20.276920319,17.231174469,232.38407898,3.31986213
0.1897230148,33.353736877,12.264095306,225.7723999,3.56046414
0.2058092654,30.183074951,13.373996735,220.56425476,3.88021421
0.2161190957,21.645814896,15.067048073,216.51435852,3.70703077
0.1485711485,20.389760971,14.914273262,194.27226257,4.24130535
0.1634960622,16.131689072,14.484609604,192.60159302,4.82682371
0.1745841503,15.060904503,13.01473999,191.65463257,3.25142384
0.1634822339,19.96011734,11.765804291,192.3818512,3.59201837
0.1545604616,19.602577209,12.129861832,192.59831238,2.93783951
0.1139226258,21.371379852,15.084070206,280.76861572,2.73252678
0.1023756713,28.052812576,13.765153885,276.07617188,2.70840168
0.1022405177,30.908021927,13.270140648,270.83831787,2.66542768
0.1296661049,26.56794548,14.015873909,265.42486572,2.71765089
0.1763038486,24.353578568,14.489765167,260.91705322,2.88151193
0.2382181734,18.523326874,15.489835739,256.94897461,3.05862141
0.2733643353,16.842132568,15.520630836,253.84742737,3.17488647
0.2678901851,15.782341957,15.994787216,250.99386597,3.40439939
0.2588704526,17.415401459,15.505212784,248.01325989,3.65002608
0.2678030133,15.243938446,15.994787216,245.14411926,3.98045325
0.2958287299,17.371389389,15.509960175,242.28260803,4.16109848
0.2923359871,19.651016235,15.255384445,238.85560608,4.29477787
0.2398848236,17.660152435,16.114679337,235.60871887,4.386724
0.1916294992,13.054988861,17.723712921,233.07553101,4.14553976
0.164649263,25.267240524,14.5120821,230.30709839,3.70445609
0.164807871,29.970712662,13.343607903,223.64616394,3.48518157
0.1658605188,12.840162277,15.62224102,196.4559021,4.53253222
0.1721520722,12.354859352,13.884587288,195.04016113,4.42258978
0.156720981,24.988044739,11.057008743,194.89732361,2.58497095
0.1419663876,27.952852249,10.427085876,196.44746399,3.47779036
0.1508859694,24.702358246,11.760909081,196.76481628,3.08766937
0.1510848105,20.269744873,15.135098457,306.61178589,2.61170292
0.1216056943,23.140035629,14.854269028,302.91116333,2.59832811
0.1151332557,26.084434509,14.495024681,298.46914673,2.93642712
0.1170899198,22.788934708,14.999782562,293.11514282,3.09131145
0.1056080833,26.263648987,14.250216484,289.10321045,3.10672998
0.0905534625,23.869867325,14.494937897,284.27514648,3.25674868
0.0933832228,21.155561447,14.869673729,280.3236084,3.57888246
0.1051149815,28.527956009,14,275.59124756,3.67479539
0.1257549524,31.460426331,13.5,269.87771606,3.70358753
0.1652653217,25.446071625,14.244774818,264.33242798,3.74668813
0.2139669657,22.637079239,14.515642166,260.0977478,3.77995682
0.2617231607,17.352561951,15.500217438,256.44320679,3.80710363
0.2813622952,15.654874802,15.98460865,253.48770142,3.97340488
0.2623603046,15.963445663,15.984371185,250.94519043,4.13552475
0.246116519,16.206098557,15.869909286,247.95394897,4.26303291
0.2432391495,15.924701691,15.859492302,245.64118958,4.13846064
0.245411545,23.963911057,14.515138626,242.05711365,3.96519971
0.2405719608,24.028102875,14.765424728,237.57196045,3.76679492
0.2174894959,18.523927689,16.484630585,234.29798889,3.48752642
0.1930007339,18.914337158,18.788515091,231.48535156,3.94182777
0.1616443694,16.27637291,15.714055061,200.03601074,4.21735764
0.1647892296,15.360962868,14.624613762,197.8497467,4.36376143
0.1543756276,18.990394592,12.040960312,197.72550964,3.78193212
0.1379483342,25.066560745,11.500237465,199.16885376,2.5911088
0.1437710226,17.873960495,13.520448685,200.75518799,3.3713038
0.1635529995,14.790099144,14.490217209,200.36453247,3.32694626
0.1400954276,14.802574158,16.12012291,310.60617065,3.0724957
0.1087725684,24.376520157,14.505015373,307.68347168,2.87415719
0.0843568742,21.694013596,14.864695549,303.08950806,2.88547683
0.086205177,20.433757782,15.223557472,299.38122559,2.85901999
0.0914343372,27.378658295,14.005191803,293.74386597,2.75815225
0.0991586149,28.419733047,13.755172729,288.77111816,2.69348454
0.1131225973,24.299459457,14.614693642,283.51730347,2.8042469
0.129606694,22.37654686,14.869894981,279.98919678,3.11439204
0.1414978951,32.128299713,13.036047935,275.4307251,2.99698949
0.1540135443,33.736476898,12.556861877,269.57833862,2.89084888
0.1820561588,30.94379425,13.359477997,264.21447754,2.92379928
0.2249041498,23.121686935,15.005225182,259.57867432,3.21426272
0.2728375793,14.588809967,15.5,256.5005188,3.25801134
0.2873738408,11.880023003,15.994774818,254.21833801,3.25528026
0.2529040277,14.155977249,15.989366531,252.33860779,3.35649943
0.2124342471,18.627660751,15.499782562,249.37016296,3.23863697
0.1772411466,18.801919937,15.259608269,246.19561768,3.14394927
0.1617517769,29.941474915,13.510416985,241.71943665,3.21165633
0.1657952219,20.957948685,14.993168831,236.64668274,3.59994435
0.1575878263,13.770143509,15.703018188,201.83633423,4.17939997
0.1538531333,19.649971008,12.785740852,200.78926086,3.14760733
0.1364773959,25.142065048,11.510468483,201.733078,3.6345892
0.1342537999,25.375516891,11.396521568,202.74610901,2.8339591
0.1593374908,15.021150589,14.974428177,203.43667603,3.26474833
0.1621495783,11.046664238,15.3903265,202.54705811,3.23778272
0.1476294696,8.9767618179,15.395740509,313.09066772,2.87909889
0.1052631512,16.340604782,15.880129814,311.35119629,2.95556808
0.0970928073,24.262744904,14.37507534,307.67959595,2.97623134
0.1030685529,20.810815811,15.004788399,303.11053467,3.07988334
0.1002269238,20.499998093,15.009764671,299.68331909,3.2589972
0.1082097665,27.9823246,14,294.31433105,3.28425384
0.1277623922,28.075359344,14.00521183,289.0345459,3.36814213
0.1522487849,22.188158035,14.984824181,284.51278687,3.50850558
0.160875693,28.278450012,14.010180473,280.24194336,3.48069882
0.1537675262,30.948394775,13.51021862,274.36453247,3.64016581
0.1538677514,29.306995392,13.74996376,268.86102295,3.74457479
0.1834697276,33.292945862,13.020399094,262.58215332,3.82877135
0.2350804508,18.172454834,15.484606743,257.9019165,3.97627902
0.2838972509,8.168012619,15.5,255.87561035,3.95147491
0.2915668488,8.9936304092,15.5,254.46983337,3.93618917
0.2462799698,13.115958214,15.505192757,252.61340332,3.96043253
0.1982475519,21.532360077,14.765175819,249.56321716,3.93123627
0.1667542607,26.064443588,14.124647141,244.9360199,3.88413525
0.1527197361,32.319477081,13.06699276,240.24249268,3.68184161
0.1402231157,16.74876976,15.213645935,204.40693665,3.55915165
0.1389418989,20.617015839,12.150527954,204.38616943,3.05233121
0.1357298195,19.561727524,13.015238762,205.72068787,3.46475792
0.1430550516,15.138288498,14.120330811,206.04542542,3.03246999
0.1558122188,12.828870773,16.23982048,205.57537842,3.23035192
0.1139112711,17.445173264,15.61969471,314.17514038,2.70515275
0.092880711,19.036651611,15.484390259,310.82284546,3.22334218
0.0968767852,23.747156143,14.7397995,307.2684021,3.42017889
0.1015542671,20.291055679,15.00020504,302.8946228,3.55313373
0.1111868471,23.00018692,14.754789352,299.31793213,3.61376762
0.1348178238,25.370824814,14.489612579,294.00549316,3.79498219
0.1469306946,27.21509552,14.140767097,289.23135376,3.82726979
0.157425642,24.541816711,14.489770889,284.91000366,3.39750624
0.1638167352,31.221147537,13.255383492,279.73312378,3.10120368
0.1583957076,30.359605789,13.375484467,273.84408569,2.92331314
0.1642873138,31.328617096,13.05118084,268.96365356,2.88189912
0.1992044002,35.144374847,12.661344528,262.61419678,2.81754327
0.2489352226,16.309392929,15.474178314,257.67785645,3.17120457
0.2902728319,7.062245369,15.5,255.97424316,3.35888624
0.2970321178,11.753087044,15.5,254.50653076,3.51715446
0.2584542334,15.90890789,15.5,252.18836975,3.71242619
0.2060104758,25.15760994,14.624464035,249.17430115,3.64668655
0.1727059484,30.959737778,13.201637268,243.59934998,3.66113234
0.1207459196,18.840736389,14.000462532,207.58958435,3.2266326
0.1253252029,16.89682579,13.010463715,207.82096863,3.13818908
0.1376364827,11.795574188,15.104902267,208.50102234,3.26020265
0.1528078318,8.0921783447,16.84929657,207.74169922,3.30026746
0.090381287,15.106442451,15.963952065,318.84500122,2.45038414
0.0774977952,22.68904686,14.874915123,315.66900635,2.30355024
0.082232669,18.117895126,15.489583015,312.03436279,2.52786374
0.079277873,28.303255081,13.885169983,308.35464478,2.42203569
0.0699571371,19.044528961,15.259809494,303.3949585,2.62332726
0.0857077986,18.497528076,15.380106926,300.58010864,2.91221237
0.1063245833,26.605812073,14.505412102,295.90530396,2.76933432
0.1218699589,31.313745499,13.995411873,290.80419922,2.67751789
0.1427230984,28.934324265,13.984778404,285.54779053,2.76517272
0.1602609754,30.755029678,13.5,279.94396973,3.01385951
0.1682989597,28.70495224,13.994794846,274.11157227,3.18293285
0.1848510057,30.432468414,13.5,268.44302368,3.29669309
